"No.","Time","Source","Destination","Signal strength (dBm)","RSSI","Center frequency"
"1204","5.254212000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1205","5.254212000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1206","5.254212000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1207","5.255009300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1208","5.255478000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1209","5.256419600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1210","5.256419600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1211","5.256419600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1212","5.256419600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1213","5.256419600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1215","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1216","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1217","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1218","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1219","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1220","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1221","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1222","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1223","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1224","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1225","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1226","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1227","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1228","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1229","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1230","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1231","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1232","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1233","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1234","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1235","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1236","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1237","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1238","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1239","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1240","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1241","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1242","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1243","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1244","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1245","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1246","5.260173200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1250","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1251","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1252","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1253","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1254","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1255","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1256","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1257","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1258","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1259","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1260","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1261","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1262","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1263","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1264","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1265","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1266","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1267","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1268","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1269","5.261710000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1272","5.264040100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1273","5.264637000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1274","5.264637000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1275","5.265282300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1276","5.265282300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1277","5.265282300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1278","5.265282300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1279","5.265282300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1281","5.268482700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1282","5.268482700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1283","5.268482700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1284","5.268482700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1285","5.268482700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1286","5.268843700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1287","5.268843700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1288","5.268843700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1289","5.268843700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1291","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1292","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1293","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1294","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1295","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1296","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1297","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1298","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1299","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1300","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1301","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1302","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1303","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1304","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1305","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1306","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1307","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1308","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1309","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1310","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1311","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1312","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1313","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1314","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1315","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1316","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1317","5.270655700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1320","5.271645800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1321","5.271941600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1323","5.272851300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1324","5.272851300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1325","5.272851300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1326","5.272851300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1327","5.272851300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1328","5.272851300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1329","5.272851300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1331","5.279816000","203.52.13.205","192.168.43.221","29 dBm","29","2437MHz"
"1332","5.279816000","203.52.13.205","192.168.43.221","29 dBm","29","2437MHz"
"1333","5.279816000","203.52.13.205","192.168.43.221","29 dBm","29","2437MHz"
"1334","5.279816000","203.52.13.205","192.168.43.221","29 dBm","29","2437MHz"
"1335","5.279816000","203.52.13.205","192.168.43.221","29 dBm","29","2437MHz"
"1336","5.279816000","203.52.13.205","192.168.43.221","29 dBm","29","2437MHz"
"1337","5.283866000","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1339","5.285021100","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1340","5.285021100","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1341","5.285021100","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1342","5.285021100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1343","5.285021100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1344","5.285021100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1349","5.315020600","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1352","5.324067900","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1355","5.349703700","142.250.66.226","192.168.43.221","30 dBm","30","2437MHz"
"1356","5.349896700","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1357","5.350977400","142.250.204.2","192.168.43.221","30 dBm","30","2437MHz"
"1383","5.369825300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1384","5.369825300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1390","5.372373800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1395","5.373927100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1396","5.373927100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1397","5.373927100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1398","5.373927100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1399","5.373927100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1400","5.373927100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1401","5.373927100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1402","5.375296200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1403","5.375296200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1404","5.375296200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1405","5.375296200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1406","5.375296200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1415","5.381589200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1416","5.381589200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1417","5.381589200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1418","5.381589200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1419","5.381589200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1420","5.381589200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1421","5.381589200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1422","5.381589200","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1424","5.382356400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1425","5.382356400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1426","5.382356400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1428","5.385255600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1429","5.385255600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1430","5.389298900","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1431","5.389298900","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1432","5.389298900","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1433","5.389298900","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1434","5.389298900","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1435","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1436","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1437","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1438","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1439","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1440","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1441","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1442","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1443","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1444","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1445","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1446","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1447","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1448","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1449","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1450","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1451","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1452","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1453","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1454","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1455","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1456","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1457","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1458","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1459","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1460","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1461","5.389567600","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1465","5.395379000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1466","5.395379000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1467","5.395379000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1468","5.395379000","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1471","5.421102100","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1472","5.421548700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1475","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1476","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1477","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1478","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1479","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1480","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1481","5.432849700","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1482","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1483","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1484","5.432849700","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1485","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1486","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1487","5.432849700","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1488","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1489","5.432849700","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1490","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1491","5.432849700","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1492","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1493","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1494","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1495","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1496","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1497","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1498","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1499","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1500","5.432849700","142.250.66.226","192.168.43.221","30 dBm","30","2437MHz"
"1501","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1502","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1503","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1504","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1505","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1506","5.432849700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1507","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1508","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1509","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1510","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1511","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1512","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1513","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1514","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1515","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1516","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1517","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1518","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1519","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1520","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1521","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1522","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1523","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1524","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1525","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1526","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1527","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1528","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1529","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1530","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1531","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1532","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1533","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1534","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1535","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1536","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1537","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1538","5.433291400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1539","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1540","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1541","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1542","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1543","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1544","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1545","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1546","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1547","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1548","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1549","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1550","5.433596800","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1551","5.433596800","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1552","5.433596800","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1564","5.468416500","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1565","5.468416500","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1566","5.468416500","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1569","5.473403400","142.250.204.14","192.168.43.221","30 dBm","30","2437MHz"
"1570","5.473403400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1572","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1573","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1574","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1575","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1576","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1577","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1578","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1579","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1580","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1581","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1582","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1583","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1584","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1585","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1586","5.483138400","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1591","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1592","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1593","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1594","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1595","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1596","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1597","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1598","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1599","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1600","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1601","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1602","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1603","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1604","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1605","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1606","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1607","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1608","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1609","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1610","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1611","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1612","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1613","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1614","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1615","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1616","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1617","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1618","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1619","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1620","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1621","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1622","5.491906300","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1627","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1628","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1629","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1630","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1631","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1632","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1633","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1634","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1635","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1636","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
"1637","5.498477700","203.52.13.205","192.168.43.221","30 dBm","30","2437MHz"
